rank,order_book_id,total_turnover,eng_symbol,abbrev_symbol,board_type,symbol,listed_date,de_listed_date,status,round_lot,a_share_id,exchange,type,trading_code,unique_id,stock_connect,trading_hours,selection_date,rank_window_start,rank_window_end,in_hkconnect_selection_20260506
1421,00058.XHKG,449984.0,SUNWAY INT'L,XWGJ,MainBoard,新威国际,1999-09-03,0000-00-00,Active,20000.0,,XHKG,CS,00058,00058_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1422,08106.XHKG,448650.0,XINHUA LANDE,XHLD,GEM,芯化兰德,2002-05-03,0000-00-00,Active,5000.0,,XHKG,CS,08106,08106_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1423,01993.XHKG,447395.0,ASIARAY,YSW,MainBoard,雅仕维,2015-01-15,0000-00-00,Active,500.0,,XHKG,CS,01993,01993_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1424,01229.XHKG,446742.0,NAN NAN RES,NNZY,MainBoard,南南资源,1995-04-13,0000-00-00,Active,2000.0,,XHKG,CS,01229,01229_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1425,08545.XHKG,446480.0,AMUSE GROUP,BYJT,GEM,佰悦集团,2018-05-31,0000-00-00,Active,8000.0,,XHKG,CS,08545,08545_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1426,00943.XHKG,443262.0,ZHONGZHENG INTL,ZZGJ,MainBoard,中证国际,1997-06-25,0000-00-00,Active,16000.0,,XHKG,CS,00943,00943_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1427,80737.XHKG,440350.0,BAY AREA DEV-R,WQFZR,MainBoard,湾区发展-R,2012-10-29,0000-00-00,Active,500.0,,XHKG,CS,80737,80737_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1428,01388.XHKG,435015.0,EMBRY HOLDINGS,ALFKG,MainBoard,安莉芳控股,2006-12-18,0000-00-00,Active,1000.0,,XHKG,CS,01388,01388_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1429,00188.XHKG,434158.0,SUNWAH KINGSWAY,XHHFJR,MainBoard,新华汇富金融,2000-09-15,0000-00-00,Active,5000.0,,XHKG,CS,00188,00188_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1430,02310.XHKG,433960.0,TIMES UNI GP,SDHQJT,MainBoard,时代环球集团,2003-07-04,0000-00-00,Active,2000.0,,XHKG,CS,02310,02310_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1431,00356.XHKG,431400.0,DT CAPITAL,DLZB,MainBoard,鼎立资本,2002-06-07,0000-00-00,Active,30000.0,,XHKG,CS,00356,00356_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1432,01459.XHKG,431374.0,JUJIANG CONS,JJJS,MainBoard,巨匠建设,2016-01-12,0000-00-00,Active,2000.0,,XHKG,CS,01459,01459_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1433,02125.XHKG,430080.0,STRAWBEAR ENT,DCXYL,MainBoard,稻草熊娱乐,2021-01-15,0000-00-00,Active,1000.0,,XHKG,CS,02125,02125_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1434,08158.XHKG,429362.0,CRMI,ZGZSYX,GEM,中国再生医学,2001-07-18,0000-00-00,Active,5000.0,,XHKG,CS,08158,08158_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1435,08616.XHKG,427720.0,SUNRAY ENG GP,XWGCJT,GEM,新威工程集团,2020-04-23,0000-00-00,Active,10000.0,,XHKG,CS,08616,08616_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1436,01727.XHKG,426283.0,HEBEI CONS,HBJS,MainBoard,河北建设,2017-12-15,0000-00-00,Active,500.0,,XHKG,CS,01727,01727_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1437,08455.XHKG,426200.0,LAI GROUP,LJDJT,GEM,礼建德集团,2017-04-12,0000-00-00,Active,10000.0,,XHKG,CS,08455,08455_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1438,01861.XHKG,425500.0,PRECIOUS DRAGON,BBLKJ,MainBoard,保宝龙科技,2019-06-21,0000-00-00,Active,2000.0,,XHKG,CS,01861,01861_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1439,00841.XHKG,423412.0,CASSAVA RES,MSZY,MainBoard,木薯资源,2009-03-23,0000-00-00,Active,2000.0,,XHKG,CS,00841,00841_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1440,00070.XHKG,422769.0,RICH GOLDMAN,JYKG,MainBoard,金粤控股,1973-01-01,0000-00-00,Active,10000.0,,XHKG,CS,00070,00070_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1441,00089.XHKG,416498.0,TAI SANG LAND,DSDC,MainBoard,大生地产,1973-02-21,0000-00-00,Active,1000.0,,XHKG,CS,00089,00089_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1442,01058.XHKG,412445.0,NAMYUE HOLDINGS,NYKG,MainBoard,南粤控股,1996-12-16,0000-00-00,Active,2000.0,,XHKG,CS,01058,01058_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1443,08412.XHKG,406582.0,NEW AMANTE,XADJT,GEM,新爱德集团,2017-04-07,0000-00-00,Active,10000.0,,XHKG,CS,08412,08412_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1444,00675.XHKG,406420.0,K & P INT'L,JBGJ,MainBoard,坚宝国际,1997-01-02,0000-00-00,Active,2000.0,,XHKG,CS,00675,00675_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1445,08293.XHKG,404072.0,SINGASIA HLDG,XYKG,GEM,星亚控股,2016-07-15,0000-00-00,Active,20000.0,,XHKG,CS,08293,08293_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1446,01063.XHKG,403647.0,SUNCORP TECH,XQKJ,MainBoard,新确科技,1994-05-10,0000-00-00,Active,10000.0,,XHKG,CS,01063,01063_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1447,00160.XHKG,401105.0,HON KWOK LAND,HGZY,MainBoard,汉国置业,1972-09-16,0000-00-00,Active,2000.0,,XHKG,CS,00160,00160_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1448,01000.XHKG,400765.0,BEIJING MEDIA,BQCM,MainBoard,北青传媒,2004-12-22,0000-00-00,Active,500.0,,XHKG,CS,01000,01000_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1449,01825.XHKG,400374.0,STERLING GP,STERLINGGP,MainBoard,STERLINGGP,2018-10-19,0000-00-00,Active,2000.0,,XHKG,CS,01825,01825_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1450,08402.XHKG,398305.0,PLATEAU TL,GYZB,GEM,高原之宝,2017-11-17,0000-00-00,Active,5000.0,,XHKG,CS,08402,08402_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1451,02195.XHKG,398295.0,UNITY ENT,YHQYKG,MainBoard,盈汇企业控股,2021-03-31,0000-00-00,Active,10000.0,,XHKG,CS,02195,02195_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1452,00974.XHKG,397720.0,SKL,ZGSKL,MainBoard,中国顺客隆,2015-09-10,0000-00-00,Active,1000.0,,XHKG,CS,00974,00974_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1453,03366.XHKG,397228.0,OCT (ASIA),HQCYZ,MainBoard,华侨城(亚洲),2005-11-02,0000-00-00,Active,2000.0,,XHKG,CS,03366,03366_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1454,08213.XHKG,391438.0,STARGLORY HLDGS,RHKG,GEM,荣晖控股,2003-03-18,0000-00-00,Active,10000.0,,XHKG,CS,08213,08213_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1455,01549.XHKG,390360.0,EVER HARVEST GP,YFJTKG,MainBoard,永丰集团控股,2016-07-06,0000-00-00,Active,8000.0,,XHKG,CS,01549,01549_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1456,08152.XHKG,389320.0,M&L HOLDINGS,MLKG,GEM,明梁控股,2017-07-21,0000-00-00,Active,10000.0,,XHKG,CS,08152,08152_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1457,00458.XHKG,385355.0,TRISTATE HOLD,LYJT,MainBoard,联亚集团,1988-01-06,0000-00-00,Active,1000.0,,XHKG,CS,00458,00458_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1458,00222.XHKG,384940.0,MIN XIN HOLD,MXJT,MainBoard,闽信集团,1982-06-28,0000-00-00,Active,2000.0,,XHKG,CS,00222,00222_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1459,09686.XHKG,384930.0,XIKANG CLOUD,XKYYY,MainBoard,熙康云医院,2023-09-28,0000-00-00,Active,500.0,,XHKG,CS,09686,09686_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1460,00211.XHKG,384046.0,STYLAND HOLD,STYLANDHOLD,MainBoard,STYLANDHOLD,1991-12-05,0000-00-00,Active,10000.0,,XHKG,CS,00211,00211_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1461,01073.XHKG,383560.0,DA YU FIN,DYJR,MainBoard,大禹金融,2002-01-14,0000-00-00,Active,5000.0,,XHKG,CS,01073,01073_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1462,06822.XHKG,382090.0,KING'S FLAIR,KJGJ,MainBoard,科劲国际,2015-01-16,0000-00-00,Active,2000.0,,XHKG,CS,06822,06822_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1463,08629.XHKG,380785.0,SYNTRUST GK,JXGK,GEM,集信国控,2024-09-06,0000-00-00,Active,500.0,,XHKG,CS,08629,08629_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1464,00383.XHKG,380427.0,TIANAN MEDICARE,TAZJ,MainBoard,天安卓健,1991-08-01,0000-00-00,Active,5000.0,,XHKG,CS,00383,00383_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1465,00893.XHKG,375942.0,CHINAVTM MINING,ZGTT,MainBoard,中国铁钛,2009-10-08,0000-00-00,Active,1000.0,,XHKG,CS,00893,00893_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1466,01245.XHKG,375860.0,NIRAKU,NIRAKU,MainBoard,NIRAKU,2015-04-08,0000-00-00,Active,2000.0,,XHKG,CS,01245,01245_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1467,01419.XHKG,373140.0,HUMAN HEALTH,YJYL,MainBoard,盈健医疗,2016-04-01,0000-00-00,Active,2000.0,,XHKG,CS,01419,01419_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1468,01062.XHKG,368420.0,CDB INT'L INV,GKGJTZ,MainBoard,国开国际投资,1994-05-10,0000-00-00,Active,10000.0,,XHKG,CS,01062,01062_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1469,01370.XHKG,367168.0,AOWEI HOLDING,AWKG,MainBoard,奥威控股,2013-11-28,0000-00-00,Active,1000.0,,XHKG,CS,01370,01370_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1470,00436.XHKG,366985.0,NU ENVIRO,XYHB,MainBoard,新宇环保,2016-08-01,0000-00-00,Active,20000.0,,XHKG,CS,00436,00436_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1471,08026.XHKG,366775.0,CB GLOBAL,LHGJJT,GEM,朗华国际集团,2000-03-28,0000-00-00,Active,1000.0,,XHKG,CS,08026,08026_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1472,02260.XHKG,366140.0,VANOV HOLDINGS,HLKG,MainBoard,环龙控股,2022-01-11,0000-00-00,Active,2000.0,,XHKG,CS,02260,02260_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1473,08510.XHKG,365399.0,TOPSTANDARDCORP,TOPSTANDARDCORP,GEM,TOPSTANDARDCORP,2018-02-13,0000-00-00,Active,20000.0,,XHKG,CS,08510,08510_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1474,08406.XHKG,363270.0,CHINA ORAL IND,ZGKQCY,GEM,中国口腔产业,2017-12-07,0000-00-00,Active,10000.0,,XHKG,CS,08406,08406_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1475,03363.XHKG,363260.0,ZHENGYE INT'L,ZYGJ,MainBoard,正业国际,2011-06-03,0000-00-00,Active,2000.0,,XHKG,CS,03363,03363_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1476,00954.XHKG,361620.0,CHANGMAO BIO,CMSW,MainBoard,常茂生物,2013-06-28,0000-00-00,Active,4000.0,,XHKG,CS,00954,00954_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1477,08133.XHKG,360925.0,JISHENG GP HLDG,JSJTKG,GEM,吉盛集团控股,2015-04-30,0000-00-00,Active,8000.0,,XHKG,CS,08133,08133_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1478,01971.XHKG,360495.0,RSUN SER,HYFW,MainBoard,弘阳服务,2020-07-07,0000-00-00,Active,1000.0,,XHKG,CS,01971,01971_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1479,01290.XHKG,360380.0,CHINA HUIRONG,ZGHR,MainBoard,中国汇融,2013-10-28,0000-00-00,Active,2000.0,,XHKG,CS,01290,01290_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1480,00646.XHKG,357913.0,CHINA ENV TEC,ZGHBKJ,MainBoard,中国环保科技,2002-03-28,0000-00-00,Active,8000.0,,XHKG,CS,00646,00646_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1481,02017.XHKG,357860.0,CHANHIGH,CHKG,MainBoard,沧海控股,2017-03-31,0000-00-00,Active,2000.0,,XHKG,CS,02017,02017_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1482,00313.XHKG,357660.0,RICHLY FIELD,YTZG,MainBoard,裕田中国,1993-01-05,0000-00-00,Active,25000.0,,XHKG,CS,00313,00313_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1483,08262.XHKG,356880.0,SUPER STRONG,HQKG,GEM,宏强控股,2016-03-30,0000-00-00,Active,10000.0,,XHKG,CS,08262,08262_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1484,01447.XHKG,355420.0,SFK,XFG,MainBoard,新福港,2015-12-10,0000-00-00,Active,2000.0,,XHKG,CS,01447,01447_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1485,01663.XHKG,354443.0,S HARBOURHOLD,HGKG,MainBoard,汉港控股,2011-07-22,0000-00-00,Active,2000.0,,XHKG,CS,01663,01663_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1486,02212.XHKG,347490.0,FB MINING,GPKY,MainBoard,高鹏矿业,2015-01-09,0000-00-00,Active,10000.0,,XHKG,CS,02212,02212_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1487,08159.XHKG,345885.0,CU VENTURE INV,XHLHTZ,GEM,新华联合投资,2002-01-04,0000-00-00,Active,5000.0,,XHKG,CS,08159,08159_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1488,01832.XHKG,340690.0,SAI LEISURE,HTDYL,MainBoard,海天地悦旅,2019-05-16,0000-00-00,Active,1000.0,,XHKG,CS,01832,01832_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1489,02340.XHKG,337522.0,ISP HOLDINGS,SBKG,MainBoard,升柏控股,2003-10-09,0000-00-00,Active,4000.0,,XHKG,CS,02340,02340_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1490,02028.XHKG,334316.0,JOLIMARK,YMKG,MainBoard,映美控股,2005-06-29,0000-00-00,Active,2000.0,,XHKG,CS,02028,02028_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1491,02700.XHKG,333855.0,GREEN INTL HLDG,GLGJKG,MainBoard,格林国际控股,2006-09-29,0000-00-00,Active,20000.0,,XHKG,CS,02700,02700_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1492,00072.XHKG,333790.0,META MEDIA,CMTKG,MainBoard,超媒体控股,2009-09-09,0000-00-00,Active,2000.0,,XHKG,CS,00072,00072_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1493,08286.XHKG,331010.0,CCOE,CCWG,GEM,长城微光,2004-05-18,0000-00-00,Active,5000.0,,XHKG,CS,08286,08286_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1494,00888.XHKG,329822.0,BLOCKFIN HLDG,LXKG,MainBoard,链信控股,2001-06-28,0000-00-00,Active,2000.0,,XHKG,CS,00888,00888_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1495,00573.XHKG,329750.0,TAO HEUNG HLDGS,DXKG,MainBoard,稻香控股,2007-06-29,0000-00-00,Active,1000.0,,XHKG,CS,00573,00573_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1496,02882.XHKG,329071.0,3DG HOLDINGS,JZZJT,MainBoard,金至尊集团,2003-06-30,0000-00-00,Active,5000.0,,XHKG,CS,02882,02882_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1497,02738.XHKG,328282.0,HUAJIN INTL,HJGJKG,MainBoard,华津国际控股,2016-04-15,0000-00-00,Active,2000.0,,XHKG,CS,02738,02738_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1498,00840.XHKG,326204.0,TIANYE WATER,TYJS,MainBoard,天业节水,2008-01-24,0000-00-00,Active,2000.0,,XHKG,CS,00840,00840_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1499,03999.XHKG,325190.0,DACHAN FOOD,DCSP,MainBoard,大成食品,2007-10-04,0000-00-00,Active,1000.0,,XHKG,CS,03999,03999_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1500,06667.XHKG,325020.0,MEGA GENOMICS,MYJY,MainBoard,美因基因,2022-06-22,0000-00-00,Active,200.0,,XHKG,CS,06667,06667_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1501,02215.XHKG,323494.0,DEXIN SER GROUP,DXFWJT,MainBoard,德信服务集团,2021-07-15,0000-00-00,Active,1000.0,,XHKG,CS,02215,02215_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1502,06812.XHKG,322525.0,WINSON HLDGS HK,YSKGXG,MainBoard,永顺控股香港,2020-06-11,0000-00-00,Active,5000.0,,XHKG,CS,06812,06812_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1503,06888.XHKG,321966.0,FREETECH,YDGLZSKJ,MainBoard,英达公路再生科技,2013-06-26,0000-00-00,Active,1000.0,,XHKG,CS,06888,06888_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1504,00764.XHKG,321554.0,ETERNITY INV,YHCL,MainBoard,永恒策略,2000-02-15,0000-00-00,Active,10000.0,,XHKG,CS,00764,00764_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1505,01084.XHKG,320660.0,GREEN FRESH BIO,LXSWKJ,MainBoard,绿新生物科技,2019-10-17,0000-00-00,Active,2000.0,,XHKG,CS,01084,01084_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1506,00234.XHKG,320582.0,NEW CENTURY GP,XSJJT,MainBoard,新世纪集团,1972-11-24,0000-00-00,Active,24000.0,,XHKG,CS,00234,00234_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1507,00851.XHKG,316427.0,SHENG YUAN HLDG,SYKG,MainBoard,盛源控股,1998-12-02,0000-00-00,Active,10000.0,,XHKG,CS,00851,00851_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1508,00703.XHKG,316326.0,FUTURE BRIGHT,FUTUREBRIGHT,MainBoard,FUTUREBRIGHT,2002-08-15,0000-00-00,Active,6000.0,,XHKG,CS,00703,00703_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1509,08033.XHKG,315538.0,VODATEL NETWORK,ADLWL,GEM,爱达利网络,2000-02-25,0000-00-00,Active,2000.0,,XHKG,CS,08033,08033_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1510,00212.XHKG,314950.0,NANYANG HOLD,NANYANGHOLD,MainBoard,NANYANGHOLD,1954-09-15,0000-00-00,Active,500.0,,XHKG,CS,00212,00212_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1511,08070.XHKG,314100.0,KEEN OCEAN,QYGJKG,GEM,侨洋国际控股,2016-02-24,0000-00-00,Active,5000.0,,XHKG,CS,08070,08070_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1512,00898.XHKG,311680.0,MULTIFIELD INTL,WSCGJ,MainBoard,万事昌国际,1998-07-31,0000-00-00,Active,2000.0,,XHKG,CS,00898,00898_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1513,03322.XHKG,309914.0,WIN HANVERKY,YJJT,MainBoard,永嘉集团,2006-09-06,0000-00-00,Active,2000.0,,XHKG,CS,03322,03322_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1514,00682.XHKG,308223.0,CHAODA MODERN,CDXD,MainBoard,超大现代,2000-12-15,0000-00-00,Active,10000.0,,XHKG,CS,00682,00682_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1515,00138.XHKG,304268.0,CCT FORTIS,ZJFT,MainBoard,中建富通,1991-11-11,0000-00-00,Active,5000.0,,XHKG,CS,00138,00138_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1516,01719.XHKG,303980.0,CIL GROUP,ZGTSJT,MainBoard,中国通商集团,2018-01-29,0000-00-00,Active,4000.0,,XHKG,CS,01719,01719_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1517,00061.XHKG,299993.0,GREEN LEADER,LLKG,MainBoard,绿领控股,1999-07-06,0000-00-00,Active,20000.0,,XHKG,CS,00061,00061_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1518,08270.XHKG,299588.0,CHINA CBM,ZGMCQ,GEM,中国煤层气,2003-08-12,0000-00-00,Active,10000.0,,XHKG,CS,08270,08270_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1519,00969.XHKG,298408.0,HUA LIEN INT'L,HLGJ,MainBoard,华联国际,2000-02-02,0000-00-00,Active,2000.0,,XHKG,CS,00969,00969_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1520,02033.XHKG,297460.0,TIME WATCH,SJB,MainBoard,时计宝,2013-02-05,0000-00-00,Active,2000.0,,XHKG,CS,02033,02033_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1521,00768.XHKG,295746.0,UBA INVESTMENTS,KMTZ,MainBoard,开明投资,2000-01-18,0000-00-00,Active,2000.0,,XHKG,CS,00768,00768_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1522,00216.XHKG,295300.0,CHINNEY INV,JYSY,MainBoard,建业实业,1973-01-31,0000-00-00,Active,4000.0,,XHKG,CS,00216,00216_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1523,03628.XHKG,287812.0,RENHENG ENT,RHSYKG,MainBoard,仁恒实业控股,2013-11-25,0000-00-00,Active,4000.0,,XHKG,CS,03628,03628_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1524,01303.XHKG,281806.0,HUILI RES,HLZY,MainBoard,汇力资源,2012-01-12,0000-00-00,Active,2000.0,,XHKG,CS,01303,01303_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1525,00183.XHKG,280500.0,WINFULL GP,HHJT,MainBoard,宏辉集团,2010-12-02,0000-00-00,Active,8000.0,,XHKG,CS,00183,00183_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1526,00158.XHKG,276976.0,MELBOURNE ENT,WBTZ,MainBoard,万邦投资,1972-08-29,0000-00-00,Active,500.0,,XHKG,CS,00158,00158_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1527,00125.XHKG,270610.0,SUN HING VISION,XXGX,MainBoard,新兴光学,1999-05-25,0000-00-00,Active,2000.0,,XHKG,CS,00125,00125_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1528,02682.XHKG,269736.0,YUN LEE MARINE,RLHS,MainBoard,润利海事,2019-03-18,0000-00-00,Active,4000.0,,XHKG,CS,02682,02682_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1529,00055.XHKG,267664.0,NEWAY GROUP,ZXJTKG,MainBoard,中星集团控股,1992-09-10,0000-00-00,Active,10000.0,,XHKG,CS,00055,00055_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1530,01002.XHKG,267664.0,V.S. INT'L,WCGJ,MainBoard,威铖国际,2002-02-08,0000-00-00,Active,4000.0,,XHKG,CS,01002,01002_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1531,02078.XHKG,266492.0,PANASIALUM,RYSY,MainBoard,荣阳实业,2013-02-05,0000-00-00,Active,1000.0,,XHKG,CS,02078,02078_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1532,00456.XHKG,266240.0,NEW CITY DEV,XCSJSFZ,MainBoard,新城市建设发展,1993-07-14,0000-00-00,Active,2000.0,,XHKG,CS,00456,00456_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
